GazeX;GazeY;HeadX;HeadY;HeadZ;HeadYaw;HeadPitch;HeadRoll;rx;ry;rw;rh;state;time;FrameNr;Xview;Yview;docX;docY
884.6;8.2;0;-9.8;50.6;-4.6;15.6;0.9;240;101;164;164;0;1,59509E+12;1721;0.647584187408492;-0.019117199391171995;884.6;-12.56
889;-14;0;-9.8;50.9;-4.5;15.4;0.2;240;101;164;164;0;1,59509E+12;1722;0.650805270863836;-0.0258751902587519;889;-17
898.6;-1.2;-0.1;-9.8;51.1;-4.5;16.1;0.2;240;101;164;164;0;1,59509E+12;1723;0.6578330893118595;-0.021978691019786913;898.6;-14.440.000.000.000.000
904.6;7.4;-0.1;-9.8;50.9;-4.5;16.6;0;240;101;164;164;0;1,59509E+12;1724;0.6622254758418741;-0.019360730593607305;904.6;-12.72
902.6;11.4;-0.1;-9.8;50.6;-4.6;16.7;0.6;240;101;164;164;0;1,59509E+12;1725;0.6607613469985358;-0.01814307458143075;902.6;-11.920.000.000.000.000
916.4;22;-0.1;-9.8;50.4;-4.6;16.5;1.7;240;101;164;164;0;1,59509E+12;1726;0.6708638360175695;-0.014916286149162863;916.4;-9.8
930.6;26;-0.1;-9.8;50.5;-4.7;15.9;1.8;240;101;164;164;0;1,59509E+12;1727;0.6812591508052709;-0.0136986301369863;930.6;-9
924.6;23;-0.1;-9.8;50.2;-3.8;18.4;0.6;240;101;164;164;0;1,59509E+12;1728;0.6768667642752563;-0.014611872146118724;924.6;-9.600.000.000.000.000
962.8;11.8;0;-9.7;50;-3.1;17.6;1.1;240;101;164;164;0;1,59509E+12;1729;0.7048316251830161;-0.01802130898021309;962.8;-11.840.000.000.000.000
972.8;18.4;0;-9.7;50.1;-3.4;17.7;1.7;240;101;164;164;0;1,59509E+12;1730;0.7121522693997071;-0.016012176560121768;972.8;-10.520.000.000.000.000
970.8;2.4;-0.1;-9.7;49.9;-3.8;15.3;-0.2;240;101;164;164;0;1,59509E+12;1731;0.710688140556369;-0.020882800608828005;970.8;-13.719.999.999.999.900
976;-15.8;-0.1;-9.6;49.7;-3.9;16;-0.1;240;101;164;164;0;1,59509E+12;1732;0.7144948755490483;-0.026423135464231355;976;-17.36
940.4;-1.2;-0.1;-9.7;50.1;-3.8;18;0.1;240;101;164;164;0;1,59509E+12;1733;0.6884333821376281;-0.021978691019786913;940.4;-14.440.000.000.000.000
-272;334;0;-9.8;50.7;-3.8;16.9;1.2;240;101;164;164;0;1,59509E+12;1734;-0.19912152269399708;0.4003044140030441;-272;263
-345.8;291.6;0.1;-9.8;50.8;-3.7;17.7;1;240;101;164;164;0;1,59509E+12;1735;-0.25314787701317715;0.33576864535768647;-345.8;22.060.000.000.000.000
-397.4;263.6;0.1;-9.8;50.6;-3.4;18.2;1.5;240;101;164;164;0;1,59509E+12;1736;-0.2909224011713031;0.29315068493150687;-397.4;19.260.000.000.000.000
-430.4;279.4;0.1;-9.8;50.9;-3.5;17.9;1.3;240;101;164;164;0;1,59509E+12;1737;-0.31508052708638357;0.31719939117199386;-430.4;20.839.999.999.999.900
-429;202.4;0.1;-9.8;50.7;-2.9;16.7;1.3;240;101;164;164;0;1,59509E+12;1738;-0.3140556368960469;0.2;-429;131.4
-435.6;223.8;0.2;-10;51.6;-3.1;17.7;1.6;240;100;168;168;0;1,59509E+12;1739;-0.318887262079063;0.232572298325723;-435.6;152.8
-421.8;228.8;0.1;-9.7;50.4;-3.6;17.3;1;240;100;168;168;0;1,59509E+12;1740;-0.30878477306002927;0.24018264840182652;-421.8;157.8
-435.2;215.2;0.1;-9.7;50.3;-3.6;18.8;0.6;240;100;168;168;0;1,59509E+12;1741;-0.3185944363103953;0.21948249619482493;-435.2;144.2
-449.6;156.6;0.1;-9.7;50.2;-3.1;18.7;1.6;240;100;168;168;0;1,59509E+12;1742;-0.32913616398243045;0.13028919330289193;-449.6;85.6
-432.2;113.6;0.1;-9.6;50.1;-2.9;17.3;1.5;240;100;168;168;-1;1,59509E+12;0;-0.316398243045388;0.06484018264840181;-432.2;42.599.999.999.999.900
